,reponame,commitid,commitmsg,commitauthor,commitauthordate,comauthorlogin,shaauthorlogin,stats_total,stats_addns,stats_delns
110,ActiveData-ETL,518657df5824a31b7b9ebc3dd27216d190657be2,"fix issues found over past month, still some remaining",Kyle Lahnakoski,2015-01-28T21:06:20Z,Kyle Lahnakoski,Kyle Lahnakoski,593,474,119
111,ActiveData-ETL,cdbfbe57888463051114302797d287e81cc1ab9d,"do not push to es, for now",Kyle Lahnakoski,2015-01-27T04:52:50Z,Kyle Lahnakoski,Kyle Lahnakoski,73,52,21
112,ActiveData-ETL,518fb3766f5de4ab6a4fecef28cdbb55066666e6,update settings,Kyle Lahnakoski,2015-01-26T12:52:34Z,Kyle Lahnakoski,Kyle Lahnakoski,71,64,7
113,ActiveData-ETL,cab8420dccfffd6c318f8f988a9bafdbb84ce37e,fix ip,Kyle Lahnakoski,2015-01-26T02:02:54Z,Kyle Lahnakoski,Kyle Lahnakoski,2,1,1
114,ActiveData-ETL,a3f3f63991d58352361e067d3c7c137153851c89,another fix,Kyle Lahnakoski,2015-01-26T02:00:49Z,Kyle Lahnakoski,Kyle Lahnakoski,14,7,7
115,ActiveData-ETL,1372bc4aff5adf2ec16895f3086165492ee1d9d0,fix id check,Kyle Lahnakoski,2015-01-26T01:55:02Z,Kyle Lahnakoski,Kyle Lahnakoski,16,6,10
116,ActiveData-ETL,1443b720dcae47d26d4b626793969f69a3bd1761,shorter error message on json decoding,Kyle Lahnakoski,2015-01-26T01:25:20Z,Kyle Lahnakoski,Kyle Lahnakoski,95,58,37
117,ActiveData-ETL,b65c5ee6a97f222d08800fcab883a2ba36e9d241,fix etl format,Kyle Lahnakoski,2015-01-25T05:34:53Z,Kyle Lahnakoski,Kyle Lahnakoski,10,3,7
118,ActiveData-ETL,29031b3c35f29fc821264f64e93bf3a69243c8d9,fix schema pointer,Kyle Lahnakoski,2015-01-25T04:20:13Z,Kyle Lahnakoski,Kyle Lahnakoski,2,1,1
119,ActiveData-ETL,ec2fb8253ac50291cae7b4063a331ce9f1d11b09,set to 8 threads,Kyle Lahnakoski,2015-01-25T04:18:14Z,Kyle Lahnakoski,Kyle Lahnakoski,2,1,1
120,ActiveData-ETL,6aea3aab3d804d731fbd398ed884b4ac63e2330f,add the setting for staging,Kyle Lahnakoski,2015-01-25T04:13:56Z,Kyle Lahnakoski,Kyle Lahnakoski,97,86,11
121,ActiveData-ETL,fd442e6cef160a13282d697df68df8b8783bbc5d,"never include ""self"" in settings parameters",Kyle Lahnakoski,2015-01-24T20:17:51Z,Kyle Lahnakoski,Kyle Lahnakoski,42,33,9
122,ActiveData-ETL,42ad9b0d3e8928b3f7cd33dac3d49b306fdeb35a,"Do not delete old keys yet
get pulse logger to work",Kyle Lahnakoski,2015-01-24T19:23:54Z,Kyle Lahnakoski,Kyle Lahnakoski,26,14,12
123,ActiveData-ETL,19cf34a1dd8aa2952dedad7a0460160ee80b8fcf,better logging,Kyle Lahnakoski,2015-01-24T14:26:06Z,Kyle Lahnakoski,Kyle Lahnakoski,19,11,8
124,ActiveData-ETL,532b47a76bc8d459be75688f10f1c8e9391487d0,Merge branch 'organize' into etl,Kyle Lahnakoski,2015-01-24T13:56:29Z,Kyle Lahnakoski,Kyle Lahnakoski,765,582,183
125,ActiveData-ETL,10073be5c122e5812cb3cd96b1ae239c057dd256,fixes,Kyle Lahnakoski,2015-01-24T13:55:29Z,Kyle Lahnakoski,Kyle Lahnakoski,15,11,4
126,ActiveData-ETL,b0c7f11dd86a27079e508ba11dac0fea7235fe02,move rest of json code,Kyle Lahnakoski,2015-01-24T13:11:56Z,Kyle Lahnakoski,Kyle Lahnakoski,224,122,102
